peppermint,dittany,lavender,ginger_root_width(mm),powdered_dragon_claw(mg),fluxweed(mg),drops_of_tree_wood_oil,fire_seed,rose_petal,daisy_root_width,daisy_root_height,water(ml),dragon_blood(ml),porcupine_quills,drops_of_red_wine,gillyweed(mg),honey(mg),morning_dew,ginger_root_height(mm),leech_juice(ml)
0.0,1.0,0.0,0.37516688918558077637,0.25,0.14285714285714284921,0.057455905932656335666,0.0,0.0,0.22222222222222220989,0.21428571428571427382,0.6323529411764705621,0.66666666666666662966,1.0,0.16666666666666665741,42.0,2.5,0.0,0.4940995382247306278,0.86666666666666669627
1.0,0.0,1.0,0.032710280373831772394,0.3499999999999999778,0.8571428571428570953,0.5456974879743452522,0.0,1.0,0.27777777777777779011,0.8571428571428570953,0.7974598930481283654,0.22222222222222223764,0.0,0.0,36.0,2.6,1.0,0.19343252950230888088,0.18333333333333332038
1.0,1.0,1.0,0.25834445927903870732,0.75,0.14285714285714284921,0.7105825761624799952,0.0,1.0,0.05555555555555555247,0.8571428571428570953,0.29812834224598933064,0.0,0.22222222222222220989,0.05555555555555555247,53.0,2.5,1.0,0.09902514109799896713,0.53333333333333332593
1.0,0.0,0.0,0.68090787716955936126,0.6999999999999999556,0.0,0.5905932656333511277,0.0,1.0,0.0,0.21428571428571427382,0.2834224598930481509,0.11111111111111111882,0.16666666666666665741,0.5,58.0,4.1,0.0,0.64751154438173419425,0.96666666666666667407
1.0,1.0,1.0,0.6915887850467289377,0.5500000000000000444,0.7142857142857143016,0.07990379476215926646,1.0,1.0,0.55555555555555558023,1.0,0.046791443850267379345,0.55555555555555558023,0.5,0.27777777777777779011,60.0,4.0,0.0,0.015905592611595690405,0.1749999999999999889
1.0,0.0,1.0,0.44259012016021359592,0.6500000000000000222,0.42857142857142854764,0.49465526456440406244,0.0,1.0,0.27777777777777779011,0.92857142857142860315,0.84090909090909093937,0.33333333333333331483,0.7777777777777777901,0.55555555555555558023,17.0,3.4,1.0,0.19599794766546946301,0.1749999999999999889
0.0,0.0,0.0,0.9238985313751668649,0.3499999999999999778,0.28571428571428569843,0.22741849278460715689,1.0,1.0,0.16666666666666665741,0.14285714285714284921,0.44852941176470589868,0.0,0.16666666666666665741,0.22222222222222220989,43.0,4.1,0.0,0.67419189327860440386,0.125
1.0,0.0,0.0,0.7703604806408544947,0.3499999999999999778,0.0,0.21672902191341528177,1.0,0.0,0.05555555555555555247,0.8571428571428570953,0.90775401069518713015,0.66666666666666662966,0.44444444444444441977,0.16666666666666665741,24.0,2.5,0.0,0.5151359671626475345,0.6999999999999999556
0.0,1.0,0.0,0.07543391188251001578,0.14999999999999999445,0.57142857142857139685,0.8498129342597541269,1.0,0.0,0.7222222222222222099,0.7857142857142856984,0.5454545454545454142,0.44444444444444447528,0.16666666666666665741,0.11111111111111110494,45.0,3.8,1.0,0.091841970241149303855,0.2750000000000000222
1.0,1.0,1.0,0.18157543391188252224,0.14999999999999999445,0.14285714285714284921,0.451897381079636562,1.0,0.0,0.7222222222222222099,0.7142857142857143016,0.584224598930481287,0.0,0.7222222222222222099,0.11111111111111110494,37.0,2.5,1.0,0.11646998460749101445,0.9499999999999999556
1.0,0.0,1.0,0.35781041388518025625,1.0,0.28571428571428569843,0.61357562800641363143,1.0,0.0,0.38888888888888889506,0.6428571428571429047,0.959224598930481287,0.55555555555555558023,0.61111111111111116045,0.55555555555555558023,48.0,4.1,0.0,0.3422267829656234217,0.2000000000000000111
1.0,1.0,0.0,0.37917222963951935366,0.050000000000000002776,0.57142857142857139685,0.59139497594869050445,1.0,0.0,0.33333333333333331483,0.92857142857142860315,0.8923796791443849852,0.66666666666666662966,0.27777777777777779011,0.0,16.0,3.1,1.0,0.08619805028219600096,0.2000000000000000111
0.0,1.0,0.0,0.52803738317757009657,0.75,0.42857142857142854764,0.3487439871726349394,0.0,1.0,0.27777777777777779011,0.3571428571428571508,0.7239304812834224112,0.55555555555555558023,0.83333333333333337034,0.33333333333333331483,43.0,3.3,0.0,0.08209338122113904457,0.45833333333333331483
0.0,1.0,0.0,0.84379172229639520797,0.4500000000000000111,0.8571428571428570953,0.6512560128273650051,0.0,1.0,0.16666666666666665741,0.21428571428571427382,0.88636363636363635354,0.88888888888888895057,0.27777777777777779011,0.22222222222222220989,63.0,2.8,1.0,0.12981015905592610538,0.41666666666666668517
0.0,0.0,0.0,0.26368491321762349555,0.5,0.28571428571428569843,0.7373062533404596275,0.0,0.0,0.05555555555555555247,0.071428571428571424606,0.9652406417112299186,0.66666666666666662966,0.7222222222222222099,0.22222222222222220989,23.0,3.6,0.0,0.14366341713699332105,0.2750000000000000222
1.0,1.0,1.0,0.13951935914552737739,0.6500000000000000222,0.14285714285714284921,0.12266167824692678079,0.0,1.0,0.27777777777777779011,0.92857142857142860315,0.4471925133689839682,0.33333333333333331483,1.0,0.33333333333333331483,16.0,2.9,0.0,0.24320164186762441294,0.99166666666666669627
1.0,1.0,1.0,0.8110814419225633731,0.4000000000000000222,0.42857142857142854764,0.53260288615713524685,0.0,0.0,0.16666666666666665741,0.6428571428571429047,0.4752673796791443972,0.22222222222222223764,0.11111111111111110494,0.05555555555555555247,48.0,4.6,1.0,0.31349409953822471309,0.18333333333333332038
1.0,0.0,1.0,0.3491321762349799962,0.5,0.42857142857142854764,0.357830037413148061,1.0,0.0,0.0,0.6428571428571429047,0.82152406417112300296,0.0,0.55555555555555558023,0.0,22.0,4.0,1.0,0.21446895844022575983,0.5250000000000000222
1.0,1.0,0.0,0.94192256341789049046,0.2000000000000000111,0.42857142857142854764,0.99011223944414750164,1.0,1.0,0.7777777777777777901,0.7857142857142856984,0.7272727272727272929,0.0,0.66666666666666662966,0.11111111111111110494,60.0,4.2,0.0,0.49102103642893790703,0.4000000000000000222
1.0,1.0,1.0,0.09813084112149532412,0.5,0.42857142857142854764,0.87172634954569749866,0.0,0.0,0.16666666666666665741,0.14285714285714284921,0.50267379679144386095,0.88888888888888895057,0.33333333333333331483,0.0,36.0,2.7,1.0,0.08260646485377116932,0.2750000000000000222
0.0,0.0,0.0,0.8431241655540721025,0.6500000000000000222,0.0,0.39738107963655799892,1.0,0.0,0.05555555555555555247,0.14285714285714284921,0.28676470588235292158,0.88888888888888895057,0.38888888888888889506,0.0,56.0,4.1,1.0,0.80502821959979475874,0.0
0.0,1.0,0.0,0.49666221628838452817,1.0,0.42857142857142854764,0.14644575093532868904,0.0,1.0,0.7777777777777777901,0.8571428571428570953,0.44986631016042782916,1.0,0.7777777777777777901,0.38888888888888889506,32.0,2.9,1.0,0.38173422267829654198,0.55833333333333334814
1.0,0.0,1.0,0.14953271028037382062,0.75,0.42857142857142854764,0.31213254943880275327,0.0,1.0,0.66666666666666662966,0.7142857142857143016,0.078208556149732613716,0.0,0.27777777777777779011,0.5,15.0,3.0,1.0,0.30323242688558232905,0.0
0.0,0.0,0.0,0.63618157543391185005,0.2000000000000000111,0.42857142857142854764,0.7220737573490112471,1.0,1.0,0.61111111111111116045,0.6428571428571429047,0.7921122994652406435,0.0,0.0,0.16666666666666665741,40.0,4.8,0.0,0.20369420215495126492,0.71666666666666667407
1.0,1.0,1.0,0.81842456608811753327,0.8000000000000000444,0.42857142857142854764,0.501068947087119243,1.0,1.0,0.11111111111111110494,0.14285714285714284921,0.28676470588235292158,0.44444444444444447528,0.22222222222222220989,0.16666666666666665741,36.0,2.5,0.0,0.53873781426372502334,0.91666666666666662966
1.0,0.0,1.0,0.19626168224299064824,0.6500000000000000222,0.14285714285714284921,0.9160876536611437526,1.0,0.0,0.38888888888888889506,0.28571428571428569843,0.93248663101604278847,0.33333333333333331483,0.88888888888888883955,0.44444444444444441977,9.0,2.5,0.0,0.22934838378655719726,0.50833333333333330373
1.0,0.0,0.0,0.951268357810413856,0.9000000000000000222,1.0,0.16060929983965793744,0.0,1.0,0.22222222222222220989,0.5,0.9933155080213903476,0.66666666666666662966,0.22222222222222220989,0.0,52.0,3.9,1.0,0.4925602873268342674,0.3250000000000000111
1.0,0.0,0.0,0.8371161548731642643,0.0,0.8571428571428570953,0.5491715660074826255,1.0,0.0,0.33333333333333331483,0.14285714285714284921,0.14906417112299466532,0.44444444444444447528,0.27777777777777779011,0.0,46.0,4.7,0.0,0.65315546434068749715,0.8916666666666667185
1.0,1.0,1.0,0.12149532710280373793,0.2000000000000000111,0.57142857142857139685,0.090326028861571358575,1.0,1.0,0.44444444444444441977,0.8571428571428570953,0.862299465240641716,0.44444444444444447528,0.7777777777777777901,0.05555555555555555247,35.0,2.5,0.0,0.19035402770651616011,0.25
1.0,0.0,1.0,0.066088117489986650255,0.9499999999999999556,0.8571428571428570953,0.86050240513094600203,1.0,1.0,0.44444444444444441977,0.42857142857142854764,0.9926470588235294379,0.0,0.83333333333333337034,0.38888888888888889506,41.0,2.5,1.0,0.12878399179066188363,0.074999999999999997224
1.0,1.0,1.0,0.14753004005340453197,0.2000000000000000111,0.28571428571428569843,0.5526456440406199988,0.0,1.0,0.33333333333333331483,0.3571428571428571508,0.87433155080213909027,0.0,0.7777777777777777901,0.16666666666666665741,61.0,3.7,0.0,0.32786044125192403964,0.78333333333333332593
1.0,1.0,1.0,0.42122830440587449852,0.25,0.0,0.9163548904329236189,0.0,1.0,0.94444444444444441977,0.92857142857142860315,0.69251336898395721153,0.22222222222222223764,0.83333333333333337034,0.22222222222222220989,45.0,4.5,1.0,0.43047716777834788004,0.4749999999999999778
1.0,1.0,0.0,0.14819759679572763744,0.6500000000000000222,0.57142857142857139685,0.29770176376269374963,1.0,0.0,0.16666666666666665741,0.7857142857142856984,0.86363636363636364646,0.33333333333333331483,0.94444444444444441977,0.61111111111111116045,29.0,2.7,0.0,0.3006670087224217469,0.61666666666666669627
1.0,1.0,1.0,0.7022696929238985142,1.0,0.42857142857142854764,0.85301977552111174496,1.0,1.0,0.7222222222222222099,0.8571428571428570953,0.4665775401069518491,0.11111111111111111882,0.44444444444444441977,0.83333333333333337034,18.0,4.5,0.0,0.5992816829143150503,0.2999999999999999889
0.0,0.0,0.0,0.91655540720961281576,0.6500000000000000222,1.0,0.13228220203099946839,1.0,1.0,0.16666666666666665741,0.14285714285714284921,0.26002673796791442307,0.44444444444444447528,0.05555555555555555247,0.22222222222222220989,46.0,4.2,0.0,0.5510518214468957954,0.9833333333333332815
1.0,0.0,1.0,0.32443257676902537145,0.8000000000000000444,1.0,0.61651523249599149423,0.0,0.0,0.94444444444444441977,1.0,0.45521390374331549555,0.44444444444444447528,0.94444444444444441977,0.38888888888888889506,10.0,2.5,0.0,0.14109799897383273892,0.48333333333333333703
1.0,1.0,0.0,0.5827770360480640788,0.25,0.7142857142857143016,0.94307856761090325115,0.0,1.0,0.55555555555555558023,0.57142857142857139685,0.8482620320855615015,0.55555555555555558023,0.66666666666666662966,0.0,11.0,4.3,0.0,0.56336582863006667843,0.8583333333333332815
1.0,1.0,1.0,0.024699599465954607397,0.3499999999999999778,0.8571428571428570953,0.52351683591662212525,1.0,0.0,0.16666666666666665741,0.28571428571428569843,0.02473262032085561668,0.22222222222222223764,0.83333333333333337034,0.0,27.0,3.1,1.0,0.23345305284761416753,0.69166666666666665186
1.0,1.0,1.0,0.3825100133511348255,1.0,0.7142857142857143016,0.6411010154997327515,1.0,1.0,0.11111111111111110494,0.5,0.8602941176470588758,0.22222222222222223764,0.11111111111111110494,0.83333333333333337034,4.0,2.5,0.0,0.24217547460236019119,0.58333333333333337034
0.0,1.0,0.0,0.6568758344459278975,0.10000000000000000555,0.14285714285714284921,0.54489577765900587547,1.0,1.0,0.61111111111111116045,0.7142857142857143016,0.91644385026737973376,0.44444444444444447528,0.7777777777777777901,0.0,18.0,2.9,0.0,0.14674191893278604182,0.0
1.0,1.0,1.0,0.87182910547396530454,0.5500000000000000444,1.0,0.7960983431320149961,1.0,0.0,0.05555555555555555247,0.071428571428571424606,0.76136363636363635354,0.88888888888888895057,0.44444444444444441977,0.05555555555555555247,38.0,2.5,0.0,0.34068753206772706132,0.05833333333333333426
1.0,0.0,0.0,0.09546061415220294388,0.4500000000000000111,0.28571428571428569843,0.72394441475146975584,0.0,0.0,0.38888888888888889506,0.7142857142857143016,0.19852941176470587092,0.11111111111111111882,0.66666666666666662966,0.27777777777777779011,6.0,4.4,1.0,0.2698819907644945948,0.13333333333333333148
1.0,1.0,0.0,0.21094793057409880199,0.10000000000000000555,0.42857142857142854764,0.74265098877605562055,1.0,1.0,0.38888888888888889506,0.5,0.31483957219251335058,1.0,0.94444444444444441977,0.05555555555555555247,7.0,4.7,0.0,0.35248845561826575024,0.38333333333333335924
1.0,1.0,0.0,0.87383177570093462094,0.2000000000000000111,0.28571428571428569843,0.24692677712453234284,1.0,1.0,0.16666666666666665741,0.071428571428571424606,0.115641711229946528294,0.11111111111111111882,0.11111111111111110494,0.05555555555555555247,23.0,4.9,1.0,0.29553617239610058265,0.9833333333333332815
0.0,1.0,0.0,0.8551401869158878899,0.14999999999999999445,0.28571428571428569843,0.2854088722608230655,1.0,1.0,0.16666666666666665741,0.14285714285714284921,0.48529411764705882026,0.11111111111111111882,0.55555555555555558023,0.0,36.0,3.1,1.0,0.47973319651103130123,0.41666666666666668517
1.0,1.0,0.0,0.56341789052069424226,0.6999999999999999556,1.0,0.13388562266167824966,0.0,1.0,0.11111111111111110494,0.5,0.40040106951871656804,0.0,0.7777777777777777901,0.66666666666666662966,17.0,3.6,1.0,0.4715238583889174162,0.26666666666666666297
0.0,0.0,0.0,0.0847797062750333813,0.75,0.14285714285714284921,0.8917691074291822506,1.0,1.0,0.5,0.6428571428571429047,0.19852941176470587092,0.7777777777777776791,0.05555555555555555247,0.38888888888888889506,4.0,2.5,1.0,0.25500256541816318512,0.56666666666666665186
0.0,0.0,0.0,0.9238985313751668649,0.5,0.8571428571428570953,0.5946018172100481225,0.0,1.0,0.5,0.42857142857142854764,0.8816844919786096524,0.88888888888888895057,0.5,0.27777777777777779011,53.0,3.4,0.0,0.10364289379168804828,0.69166666666666665186
1.0,1.0,1.0,0.4646194926568758543,0.14999999999999999445,0.14285714285714284921,0.4326563335114911868,0.0,1.0,0.44444444444444441977,0.7857142857142856984,0.23663101604278075074,0.44444444444444447528,0.33333333333333331483,0.11111111111111110494,61.0,2.5,1.0,0.52744997434581841755,0.65833333333333332593
1.0,0.0,0.0,0.46395193591455274884,0.0,0.28571428571428569843,0.05718866916087653879,1.0,0.0,0.0,0.071428571428571424606,0.0020053475935828879093,0.44444444444444447528,0.7777777777777777901,0.0,42.0,4.8,0.0,0.321190354027706515,0.81666666666666665186
1.0,1.0,0.0,0.9472630173564753342,0.75,0.57142857142857139685,0.7712453233564938726,0.0,1.0,0.33333333333333331483,0.7857142857142856984,0.887700534759358284,0.0,0.16666666666666665741,0.44444444444444441977,61.0,4.1,1.0,0.7475628527449974525,0.09166666666666666019
1.0,1.0,1.0,0.9192256341789052376,0.10000000000000000555,1.0,0.98049171566007486955,0.0,0.0,0.05555555555555555247,0.21428571428571427382,0.10561497326203209135,0.66666666666666662966,0.44444444444444441977,0.0,26.0,4.2,1.0,0.47408927655207799834,0.59166666666666667407
0.0,0.0,0.0,0.15220293724966621474,0.6500000000000000222,0.8571428571428570953,0.9631213254943880031,1.0,0.0,0.27777777777777779011,0.14285714285714284921,0.16778074866310160873,0.66666666666666662966,0.7777777777777777901,0.05555555555555555247,50.0,2.5,0.0,0.084145715751667515825,0.05833333333333333426
1.0,0.0,0.0,0.027369826435246994573,0.2000000000000000111,0.57142857142857139685,0.6544628540887226231,1.0,0.0,0.16666666666666665741,0.8571428571428570953,0.03074866310160427954,0.33333333333333331483,0.44444444444444441977,0.05555555555555555247,39.0,3.9,1.0,0.19035402770651616011,0.61666666666666669627
1.0,0.0,1.0,0.59145527369826433883,0.2000000000000000111,0.14285714285714284921,0.7920897915553180013,1.0,1.0,0.11111111111111110494,0.8571428571428570953,0.7185828877005348003,0.33333333333333331483,0.22222222222222220989,0.0,16.0,2.9,1.0,0.62237044638276040054,0.7750000000000000222
1.0,0.0,1.0,0.7016021361815754087,0.5999999999999999778,0.8571428571428570953,0.12907536076964190586,0.0,1.0,0.05555555555555555247,0.92857142857142860315,0.09893048128342246672,0.7777777777777776791,0.0,0.22222222222222220989,21.0,3.4,1.0,0.17650076962544894443,0.91666666666666662966
1.0,0.0,1.0,0.33578104138851799787,0.8499999999999999778,0.8571428571428570953,0.25440940673436662767,0.0,0.0,0.7222222222222222099,0.6428571428571429047,0.6637700534759358728,0.88888888888888895057,0.83333333333333337034,0.33333333333333331483,5.0,4.4,1.0,0.48435094920472038238,0.108333333333333337034
0.0,0.0,0.0,0.050066755674232306383,0.8000000000000000444,0.8571428571428570953,0.807589524318546248,0.0,1.0,0.16666666666666665741,0.071428571428571424606,0.5441176470588234837,0.7777777777777776791,0.61111111111111116045,0.38888888888888889506,66.0,4.6,0.0,0.030271934325295023899,0.4000000000000000222
1.0,0.0,1.0,0.8785046728971962482,0.8000000000000000444,0.8571428571428570953,0.7271512560128273739,0.0,1.0,0.22222222222222220989,0.071428571428571424606,0.31550802139037431582,0.11111111111111111882,0.0,0.27777777777777779011,59.0,3.5,0.0,0.23447922011287838928,0.91666666666666662966
1.0,1.0,0.0,0.9779706275033377416,0.14999999999999999445,0.42857142857142854764,0.4746125066809193105,1.0,1.0,0.55555555555555558023,0.42857142857142854764,0.9786096256684492234,0.11111111111111111882,0.7777777777777777901,0.0,41.0,4.6,1.0,0.4694715238583889172,0.8916666666666667185
1.0,1.0,0.0,0.46528704939919890426,0.14999999999999999445,0.0,0.6036878674505612441,0.0,0.0,0.44444444444444441977,0.6428571428571429047,0.7854278074866309911,0.11111111111111111882,0.11111111111111110494,0.11111111111111110494,39.0,3.6,0.0,0.06875320677270395364,0.54166666666666662966
0.0,1.0,0.0,0.45527369826435248878,0.8000000000000000444,0.0,0.68840192410475686824,1.0,0.0,0.05555555555555555247,0.14285714285714284921,0.62098930481283420857,0.44444444444444447528,0.7222222222222222099,0.05555555555555555247,29.0,2.5,1.0,0.58081067213955872575,0.8583333333333332815
0.0,1.0,0.0,0.18224299065420559995,0.10000000000000000555,0.0,0.28781400320684125127,0.0,1.0,0.33333333333333331483,0.7142857142857143016,0.89906417112299463756,0.66666666666666662966,0.5,0.05555555555555555247,21.0,2.6,1.0,0.042585941508465882666,0.65833333333333332593
1.0,1.0,1.0,0.7683578104138851783,0.5999999999999999778,0.8571428571428570953,0.9738107963655798782,0.0,1.0,0.88888888888888883955,0.92857142857142860315,0.6229946524064171598,0.88888888888888895057,0.0,0.44444444444444441977,29.0,4.3,0.0,0.8306824012314006911,0.6083333333333332815
1.0,0.0,1.0,0.93791722296395196867,0.9499999999999999556,1.0,0.41207910208444681333,0.0,1.0,0.38888888888888889506,0.7857142857142856984,0.33556149732620321746,0.55555555555555558023,0.44444444444444441977,0.88888888888888883955,18.0,4.9,0.0,0.09748589020010262063,0.3250000000000000111
1.0,1.0,1.0,0.15353805073431242567,0.3499999999999999778,0.57142857142857139685,0.2723142704436130601,1.0,1.0,0.38888888888888889506,0.57142857142857139685,0.23462566844919785503,0.33333333333333331483,0.55555555555555558023,0.33333333333333331483,56.0,3.6,0.0,0.27603899435608003632,0.55833333333333334814
1.0,0.0,1.0,0.32042723631508679416,0.75,0.28571428571428569843,0.1381614110101549997,1.0,1.0,0.38888888888888889506,0.8571428571428570953,0.5227272727272727071,1.0,0.0,0.44444444444444441977,35.0,4.4,1.0,0.26167265264238070976,0.108333333333333337034
1.0,0.0,1.0,0.45527369826435248878,0.4500000000000000111,0.57142857142857139685,0.15392838054516300161,1.0,1.0,0.16666666666666665741,0.14285714285714284921,0.9679144385026737796,0.0,0.94444444444444441977,0.11111111111111110494,33.0,2.5,0.0,0.4294510005130836583,0.54166666666666662966
1.0,1.0,0.0,0.19492656875834446506,0.6999999999999999556,0.0,0.29663281667557456212,1.0,0.0,0.0,0.14285714285714284921,0.86163101604278069523,0.0,1.0,0.5,4.0,4.5,1.0,0.31913801949717801598,0.86666666666666669627
1.0,1.0,1.0,0.3978638184245660847,1.0,0.28571428571428569843,0.3856226616782469363,0.0,0.0,0.55555555555555558023,0.8571428571428570953,0.3997326203208556028,0.22222222222222223764,0.05555555555555555247,0.7222222222222222099,63.0,2.5,1.0,0.20164186762442279366,0.5500000000000000444
1.0,0.0,1.0,0.8197596795727636332,0.4000000000000000222,0.7142857142857143016,0.6360235168359166247,1.0,0.0,0.11111111111111110494,0.5,0.22660427807486629992,0.22222222222222223764,0.22222222222222220989,0.27777777777777779011,17.0,3.2,1.0,0.2698819907644945948,0.81666666666666665186
1.0,0.0,1.0,0.031375166889185582275,0.0,0.14285714285714284921,0.05718866916087653879,1.0,1.0,0.0,0.14285714285714284921,0.43783422459893045486,0.7777777777777776791,0.7222222222222222099,0.0,52.0,3.2,1.0,0.16521292970754233864,0.65833333333333332593
1.0,1.0,0.0,0.7917222963951935366,0.9000000000000000222,0.28571428571428569843,0.57055050774986637574,0.0,0.0,0.33333333333333331483,0.5,0.29077540106951871302,0.11111111111111111882,0.05555555555555555247,0.05555555555555555247,20.0,3.0,1.0,0.6824012314007182889,0.6083333333333332815
1.0,0.0,1.0,0.4372496662216288632,0.050000000000000002776,0.57142857142857139685,0.47995724211651524804,1.0,0.0,0.33333333333333331483,0.8571428571428570953,0.90574866310160428995,0.0,0.44444444444444441977,0.0,26.0,2.5,1.0,0.14212416623909696067,0.625
1.0,1.0,0.0,0.5547396528704939822,0.6999999999999999556,0.57142857142857139685,0.75280598610368787416,1.0,1.0,0.05555555555555555247,1.0,0.306149732620320858,0.33333333333333331483,0.33333333333333331483,0.0,38.0,3.3,1.0,0.67367880964597226523,0.96666666666666667407
1.0,1.0,0.0,0.9452603471295060178,0.050000000000000002776,0.8571428571428570953,0.15072153928380543908,0.0,0.0,0.33333333333333331483,0.5,0.21925133689839571005,0.55555555555555558023,0.5,0.0,58.0,2.5,0.0,0.04669061056952283212,0.40833333333333332593
1.0,1.0,1.0,0.4352469959946595468,0.9000000000000000222,0.0,0.5267236771779797433,0.0,1.0,0.27777777777777779011,0.92857142857142860315,0.54679144385026734465,0.88888888888888895057,0.05555555555555555247,0.16666666666666665741,43.0,2.9,1.0,0.043612108773730118294,0.22500000000000000555
1.0,1.0,1.0,0.0073431241655540716723,0.0,0.14285714285714284921,0.97808658471405662826,0.0,0.0,0.05555555555555555247,0.57142857142857139685,0.08088235294117647467,0.22222222222222223764,0.16666666666666665741,0.0,11.0,2.7,0.0,0.050282195997947663757,0.39166666666666666297
0.0,0.0,0.0,0.17022696929238984032,0.9499999999999999556,0.8571428571428570953,0.0018706574024585783615,1.0,1.0,0.27777777777777779011,0.071428571428571424606,0.44786096256684493344,0.22222222222222223764,0.33333333333333331483,0.11111111111111110494,21.0,3.7,0.0,0.12724474089276552324,0.7249999999999999778
1.0,0.0,0.0,0.98130841121495326895,0.25,0.42857142857142854764,0.83832175307322287505,0.0,0.0,0.27777777777777779011,0.071428571428571424606,0.38101604278074868715,0.22222222222222223764,0.27777777777777779011,0.0,51.0,4.6,0.0,0.68137506413545412265,0.99166666666666669627
1.0,0.0,0.0,0.33845126835781041974,0.3499999999999999778,0.8571428571428570953,0.26135756280064137425,0.0,1.0,0.7222222222222222099,1.0,0.33489304812834225222,0.66666666666666662966,0.88888888888888883955,0.05555555555555555247,47.0,3.8,1.0,0.48640328373524882588,0.83333333333333337034
1.0,1.0,1.0,0.66021361815754342484,0.6999999999999999556,0.57142857142857139685,0.6857295563869588717,0.0,0.0,0.27777777777777779011,0.7142857142857143016,0.6791443850267380178,0.55555555555555558023,0.5,0.33333333333333331483,50.0,2.5,1.0,0.41149307337095947235,0.5250000000000000222
0.0,0.0,0.0,0.11949265687583444928,0.2999999999999999889,0.57142857142857139685,0.75841795831106362247,0.0,1.0,0.22222222222222220989,0.5,0.7834224598930481509,0.44444444444444447528,1.0,0.11111111111111110494,44.0,3.6,0.0,0.109799897383273475926,0.8499999999999999778
1.0,1.0,1.0,0.25433911882510013003,0.050000000000000002776,0.0,0.01817210048102618769,0.0,0.0,0.55555555555555558023,0.6428571428571429047,0.76804812834224600593,0.66666666666666662966,0.0,0.0,40.0,4.3,1.0,0.39661364802462800716,0.074999999999999997224
0.0,0.0,0.0,0.6468624833110814265,0.10000000000000000555,0.7142857142857143016,0.061197220737573491955,1.0,1.0,0.38888888888888889506,0.5,0.45922459893048128698,0.22222222222222223764,0.27777777777777779011,0.0,56.0,3.5,1.0,0.59004617752693688804,0.9833333333333332815
1.0,1.0,0.0,0.8097463284379172732,0.6500000000000000222,0.14285714285714284921,0.8289684660609299982,1.0,1.0,0.61111111111111116045,0.8571428571428570953,0.7533422459893047707,0.0,0.55555555555555558023,0.61111111111111116045,58.0,3.8,1.0,0.25654181631605949,0.46666666666666667407
1.0,1.0,1.0,0.10747663551401868964,0.3499999999999999778,0.14285714285714284921,0.1333511491181186559,0.0,1.0,0.16666666666666665741,0.92857142857142860315,0.5461229946524064349,0.0,0.38888888888888889506,0.05555555555555555247,47.0,4.4,0.0,0.09389430477167778899,0.46666666666666667407
1.0,0.0,0.0,0.5700934579439251859,0.5,0.57142857142857139685,0.12613575628006412632,1.0,1.0,0.27777777777777779011,0.57142857142857139685,0.020721925133689839127,0.0,0.33333333333333331483,0.16666666666666665741,10.0,2.8,1.0,0.62237044638276040054,0.94166666666666665186
1.0,0.0,1.0,0.9686248331108143761,0.14999999999999999445,0.0,0.08498129342597542102,1.0,1.0,0.11111111111111110494,0.3571428571428571508,0.8816844919786096524,0.55555555555555558023,0.88888888888888883955,0.0,66.0,3.7,1.0,0.59363776295536174743,0.6750000000000000444
1.0,1.0,1.0,0.6782376502002670504,0.3499999999999999778,0.28571428571428569843,0.76456440406199888127,0.0,1.0,0.27777777777777779011,0.92857142857142860315,0.9933155080213903476,1.0,0.33333333333333331483,0.16666666666666665741,55.0,2.5,1.0,0.5397639815289891896,0.84166666666666667407
1.0,1.0,0.0,0.32710280373831773781,0.2000000000000000111,0.42857142857142854764,0.14510956707642971852,1.0,1.0,0.16666666666666665741,0.14285714285714284921,0.7005347593582887944,0.66666666666666662966,0.38888888888888889506,0.0,64.0,3.8,0.0,0.085684966649563876206,0.09166666666666666019
1.0,0.0,1.0,0.92256341789052065394,0.8000000000000000444,1.0,0.8840192410475681273,0.0,0.0,0.05555555555555555247,0.5,0.94986631016042777365,0.55555555555555558023,0.83333333333333337034,0.83333333333333337034,44.0,2.5,0.0,0.37198563365828629657,0.6083333333333332815
1.0,1.0,1.0,0.62283044058744996274,0.4000000000000000222,1.0,0.27097808658471406185,1.0,1.0,0.16666666666666665741,0.7142857142857143016,0.051470588235294115198,0.11111111111111111882,0.16666666666666665741,0.11111111111111110494,59.0,4.6,0.0,0.52591072344792200166,0.68333333333333334814
0.0,0.0,0.0,0.90120160213618161205,0.8000000000000000444,0.28571428571428569843,0.24559059326563334458,1.0,0.0,0.5,0.5,0.63302139037433158286,1.0,0.22222222222222220989,0.7222222222222222099,28.0,3.4,1.0,0.91944586967675734357,0.63333333333333330373
1.0,0.0,0.0,0.65220293724966627025,0.4000000000000000222,0.7142857142857143016,0.9393372528059861226,1.0,0.0,0.33333333333333331483,0.7142857142857143016,0.78609625668449201186,0.66666666666666662966,0.55555555555555558023,0.22222222222222220989,13.0,3.8,0.0,0.13904566444330426767,0.36666666666666664076
1.0,0.0,0.0,0.48464619492656874078,0.3499999999999999778,1.0,0.31640833778727950332,1.0,1.0,0.83333333333333337034,0.8571428571428570953,0.4191176470588235392,0.55555555555555558023,0.94444444444444441977,0.33333333333333331483,35.0,2.5,0.0,0.48127244740892766162,0.55833333333333334814
